SCHEMA,TABLE,COLUMN,TYPE,MAX_LEN,NULLABLE,DEFAULT,POS,PK
"dbo","EC_DEFINICOES","SENHALECTOR","varchar",100,YES,"",27,
"dbo","EC_DEFINICOES","PORTALIDLECTOR","varchar",100,YES,"",28,
"dbo","EC_DEFINICOES","USUARIOLECTOR","varchar",100,YES,"",29,
"dbo","EC_DEFINICOES","ANTECEDENCIAAVISOAVALIACAO","int",,YES,"",30,
"dbo","EC_FORMULARIOSDIGITALIZADOS","HANDLE","int",,NO,"",1,PK
"dbo","EC_FORMULARIOSDIGITALIZADOS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_FORMULARIOSDIGITALIZADOS","NOME","varchar",190,YES,"",3,
"dbo","EC_FORMULARIOSDIGITALIZADOS","DESCRICAO","text",2147483647,YES,"",4,
"dbo","EC_FORMULARIOSDIGITALIZADOS","ANEXO","varchar",100,YES,"",5,
"dbo","EC_FUNCIONARIOPONTOS","HANDLE","int",,NO,"",1,PK
"dbo","EC_FUNCIONARIOPONTOS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_FUNCIONARIOPONTOS","FUNCIONARIO","int",,YES,"",3,
"dbo","EC_FUNCIONARIOPONTOS","FUNCIONARIOQUALIFICACAO","int",,YES,"",4,
"dbo","EC_FUNCIONARIOPONTOS","DATAAQUISICAO","datetime",,YES,"",5,
"dbo","EC_FUNCIONARIOPONTOS","DATAVENCIMENTO","datetime",,YES,"",6,
"dbo","EC_FUNCIONARIOPONTOS","PONTOSADQUIRIDOS","float",,YES,"",7,
"dbo","EC_FUNCIONARIOPONTOS","PONTOSRESGATADOS","float",,YES,"",8,
"dbo","EC_FUNCIONARIOPONTOS","PONTOSEXPIRADOS","float",,YES,"",9,
"dbo","EC_FUNCIONARIORESGATES","HANDLE","int",,NO,"",1,PK
"dbo","EC_FUNCIONARIORESGATES","Z_GRUPO","int",,YES,"",2,
"dbo","EC_FUNCIONARIORESGATES","FUNCIONARIO","int",,YES,"",3,
"dbo","EC_FUNCIONARIORESGATES","PREMIO","int",,YES,"",4,
"dbo","EC_FUNCIONARIORESGATES","PONTOS","float",,YES,"",5,
"dbo","EC_FUNCIONARIORESGATES","DATA","datetime",,YES,"",6,
"dbo","EC_INCLUSAOCONTEUDO","HANDLE","int",,NO,"",1,PK
"dbo","EC_INCLUSAOCONTEUDO","Z_GRUPO","int",,YES,"",2,
"dbo","EC_INCLUSAOCONTEUDO","QUALIFICACAO","int",,YES,"",3,
"dbo","EC_INCLUSAOCONTEUDO","ASSUNTO","varchar",250,YES,"",4,
"dbo","EC_INCLUSAOCONTEUDO","CONTEUDO","text",2147483647,YES,"",5,
"dbo","EC_INCLUSAOCONTEUDO","ANEXO","varchar",100,YES,"",6,
"dbo","EC_INCLUSAOCONTEUDO","USUARIOINCLUSAO","int",,YES,"",7,
"dbo","EC_INCLUSAOCONTEUDO","ENVIADOAPROVACAO","char",1,YES,"",8,
"dbo","EC_INCLUSAOCONTEUDO","CONTEUDOORIGINAL","int",,YES,"",9,
"dbo","EC_INCLUSAOCONTEUDO","PALAVRASCHAVE","varchar",250,YES,"",10,
"dbo","EC_INCLUSAOCONTEUDO","PARECERAPROVADOR","text",2147483647,YES,"",11,
"dbo","EC_INCLUSAOCONTEUDO","GUIDINSTANCIA","varchar",190,YES,"",12,
"dbo","EC_LEVANTAMENTOCURSOS","HANDLE","int",,NO,"",1,PK
"dbo","EC_LEVANTAMENTOCURSOS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_LEVANTAMENTOCURSOS","QUALIFICACAO","int",,YES,"",3,
"dbo","EC_LEVANTAMENTOCURSOS","PDI","char",1,YES,"",4,
"dbo","EC_LEVANTAMENTOCURSOS","PDE","char",1,YES,"",5,
"dbo","EC_LEVANTAMENTOCURSOS","TRILHASFUNCOES","char",1,YES,"",6,
"dbo","EC_LEVANTAMENTOCURSOS","TRILHASCARGOS","char",1,YES,"",7,
"dbo","EC_LEVANTAMENTOCURSOS","MANUAL","char",1,YES,"",8,
"dbo","EC_LEVANTAMENTOCURSOS","CARGAHORARIA","float",,YES,"",9,
"dbo","EC_LEVANTAMENTOCURSOS","OBJETIVO","varchar",190,YES,"",10,
"dbo","EC_LEVANTAMENTOCURSOS","PUBLICOALVO","varchar",190,YES,"",11,
"dbo","EC_LEVANTAMENTOCURSOS","USUARIOINCLUSAO","varchar",250,YES,"",12,
"dbo","EC_LEVANTAMENTOCURSOS","DATAINCLUSAO","datetime",,YES,"",13,
"dbo","EC_LEVANTAMENTOCURSOS","DATAALTERACAO","datetime",,YES,"",14,
"dbo","EC_LEVANTAMENTOCURSOS","USUARIOALTERACAO","varchar",250,YES,"",15,
"dbo","EC_LEVANTAMENTOCURSOS","LEVANTAMENTO","int",,YES,"",16,
"dbo","EC_LEVANTAMENTOCURSOS","TRILHASLIVRES","char",1,YES,"",17,
"dbo","EC_LEVANTAMENTOCURSOS","CONTEUDO","text",2147483647,YES,"",18,
"dbo","EC_LEVANTAMENTOCURSOS","MOTIVODESCARTE","text",2147483647,YES,"",19,
"dbo","EC_LEVANTAMENTOCURSOS","SITUACAOCURSO","int",,YES,"",20,
"dbo","EC_LEVANTAMENTOCURSOS","ORCAMENTOINSCRICOES","float",,YES,"",21,
"dbo","EC_LEVANTAMENTOCURSOS","ORCAMENTODIARIAS","float",,YES,"",22,
"dbo","EC_LEVANTAMENTOCURSOS","ORCAMENTOHOSPEDAGEM","float",,YES,"",23,
"dbo","EC_LEVANTAMENTOCURSOS","ORCAMENTODESLOCAMENTO","float",,YES,"",24,
"dbo","EC_LEVANTAMENTOCURSOS","ORCAMENTOALIMENTACAO","float",,YES,"",25,
"dbo","EC_LEVANTAMENTOCURSOS","ORCAMENTOOUTROS","float",,YES,"",26,
"dbo","EC_LEVANTAMENTOCURSOS","PERIODOINICIAL","datetime",,YES,"",27,
"dbo","EC_LEVANTAMENTOCURSOS","PERIODOFINAL","datetime",,YES,"",28,
"dbo","EC_LEVANTAMENTOCURSOS","MODALIDADE","int",,YES,"",29,
"dbo","EC_LEVANTAMENTOCURSOS","ORIGEMSOLICITACAO","varchar",2,YES,"",30,
"dbo","EC_LEVANTAMENTOCURSOS","JUSTIFICATIVA","varchar",190,YES,"",31,
"dbo","EC_LEVANTAMENTOCURSOS","INSTITUICAO","int",,YES,"",32,
"dbo","EC_LEVANTAMENTOCURSOS","USUARIOINCLUSAOCHAVE","int",,YES,"",33,
"dbo","EC_LEVANTAMENTOCURSOS","EHINSTRUCOESTRABALHO","char",1,YES,"",34,
"dbo","EC_LEVANTAMENTOCURSOS","LIMITALANCAMENTODESPESAS","char",1,YES,"",35,
"dbo","EC_LEVANTAMENTOCURSOS","EHSOLICITACAOCURSO","char",1,YES,"",36,
"dbo","EC_LEVANTAMENTODESPESAS","HANDLE","int",,NO,"",1,PK
"dbo","EC_LEVANTAMENTODESPESAS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_LEVANTAMENTODESPESAS","LEVANTAMENTO","int",,YES,"",3,
"dbo","EC_LEVANTAMENTODESPESAS","TIPODESPESA","int",,YES,"",4,
"dbo","EC_LEVANTAMENTODESPESAS","TIPO","int",,YES,"",5,
"dbo","EC_LEVANTAMENTODESPESAS","VALOR","float",,YES,"",6,
"dbo","EC_LEVANTAMENTODESPESAS","COPARTICIPACAO","float",,YES,"",7,
"dbo","EC_LEVANTAMENTODESPESAS","VALORTOTAL","float",,YES,"",8,
"dbo","EC_LEVANTAMENTODESPESAS","LIMITARVALOR","char",1,YES,"",9,
"dbo","EC_LEVANTAMENTOS","HANDLE","int",,NO,"",1,PK
"dbo","EC_LEVANTAMENTOS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_LEVANTAMENTOS","CODIGO","int",,YES,"",3,
"dbo","EC_LEVANTAMENTOS","DESCRICAO","varchar",150,YES,"",4,
"dbo","EC_LEVANTAMENTOS","USUARIOINCLUSAO","varchar",250,YES,"",5,
"dbo","EC_LEVANTAMENTOS","DATAALTERACAO","datetime",,YES,"",6,
"dbo","EC_LEVANTAMENTOS","DATAINCLUSAO","datetime",,YES,"",7,
"dbo","EC_LEVANTAMENTOS","USUARIOALTERACAO","varchar",250,YES,"",8,
"dbo","EC_LEVANTAMENTOS","ESTRUTURA","varchar",50,YES,"",9,
"dbo","EC_LEVANTAMENTOS","NIVELSUPERIOR","int",,YES,"",10,
"dbo","EC_LEVANTAMENTOS","ULTIMONIVEL","char",1,YES,"",11,
"dbo","EC_LEVANTAMENTOS","EMPRESAS","text",2147483647,YES,"",12,
"dbo","EC_LEVANTAMENTOS","UNIDADES","text",2147483647,YES,"",13,
"dbo","EC_LEVANTAMENTOS","HIERARQUIAS","text",2147483647,YES,"",14,
"dbo","EC_LEVANTAMENTOS","CENTROSCUSTOS","text",2147483647,YES,"",15,
"dbo","EC_LEVANTAMENTOS","DESPESASPLANEJADASFUNCIONARIO","float",,YES,"",16,
"dbo","EC_LEVANTAMENTOS","MEDIAAVALIACOESEFICACIA","numeric",,YES,"",17,
"dbo","EC_LEVANTAMENTOS","TOTALDESPESASPLANEJADAS","float",,YES,"",18,
"dbo","EC_LEVANTAMENTOS","DESPESASREALIZADASTURMA","float",,YES,"",19,
"dbo","EC_LEVANTAMENTOS","TOTALTURMASABERTAS","int",,YES,"",20,
"dbo","EC_LEVANTAMENTOS","TURMASEMELABORACAO","int",,YES,"",21,
"dbo","EC_LEVANTAMENTOS","DESISTENCIAS","int",,YES,"",22,
"dbo","EC_LEVANTAMENTOS","DESPESASREALIZADASFUNCIONARIO","float",,YES,"",23,
"dbo","EC_LEVANTAMENTOS","INTERESSADOS","int",,YES,"",24,
"dbo","EC_LEVANTAMENTOS","QUANTIDADETURMAS","int",,YES,"",25,
"dbo","EC_LEVANTAMENTOS","DESPESASPLANEJADASEMPRESA","float",,YES,"",26,
"dbo","EC_LEVANTAMENTOS","HORASTREINAMENTOPLANEJADO","int",,YES,"",27,
"dbo","EC_LEVANTAMENTOS","PARTICIPANTESSUGERIDOS","int",,YES,"",28,
"dbo","EC_LEVANTAMENTOS","PORCENTAGEMDESISTENCIA","numeric",,YES,"",29,
"dbo","EC_LEVANTAMENTOS","HORASTREINAMENTOREALIZADO","int",,YES,"",30,
"dbo","EC_LEVANTAMENTOS","TURMASCANCELADAS","int",,YES,"",31,
"dbo","EC_LEVANTAMENTOS","PORCENTAGEMPARTICIPACAO","numeric",,YES,"",32,
"dbo","EC_LEVANTAMENTOS","DESPESASREALIZADASFORNECEDOR","float",,YES,"",33,
"dbo","EC_LEVANTAMENTOS","DESPESASREALIZADASEMPRESA","float",,YES,"",34,
"dbo","EC_LEVANTAMENTOS","DESPESASPLANEJADASFORNECEDOR","float",,YES,"",35,
"dbo","EC_LEVANTAMENTOS","NUMEROPARTICIPANTES","int",,YES,"",36,
"dbo","EC_LEVANTAMENTOS","MEDIAAVALIACOESREACAO","numeric",,YES,"",37,
"dbo","EC_LEVANTAMENTOS","TURMASATIVAS","int",,YES,"",38,
"dbo","EC_LEVANTAMENTOS","DESPESASPLANEJADASTURMA","float",,YES,"",39,
"dbo","EC_LEVANTAMENTOS","MEDIAAVALIACOESAPRENDIZAGEM","numeric",,YES,"",40,
"dbo","EC_LEVANTAMENTOS","TURMASENCERRADAS","int",,YES,"",41,
"dbo","EC_LEVANTAMENTOS","INSCRITOS","int",,YES,"",42,
"dbo","EC_LEVANTAMENTOS","TOTALDESPESASREALIZADAS","float",,YES,"",43,
"dbo","EC_LEVANTAMENTOS","PARTICIPANTES","int",,YES,"",44,
"dbo","EC_LEVANTAMENTOS","QTDTURMASPLANEJADAS","int",,YES,"",45,
"dbo","EC_LEVANTAMENTOS","QUANTIDADEPARTICIPANTES","int",,YES,"",46,
"dbo","EC_LEVANTAMENTOS","CARGOS","varchar",-1,YES,"",47,
"dbo","EC_LEVANTAMENTOS","ATIVIDADES","varchar",-1,YES,"",48,
"dbo","EC_LEVCURSOPARTICIPANTES","HANDLE","int",,NO,"",1,PK
"dbo","EC_LEVCURSOPARTICIPANTES","Z_GRUPO","int",,YES,"",2,
"dbo","EC_LEVCURSOPARTICIPANTES","FUNCIONARIO","int",,YES,"",3,
"dbo","EC_LEVCURSOPARTICIPANTES","PDI","int",,YES,"",4,
"dbo","EC_LEVCURSOPARTICIPANTES","PDE","int",,YES,"",5,
"dbo","EC_LEVCURSOPARTICIPANTES","TRILHACARGO","int",,YES,"",6,
"dbo","EC_LEVCURSOPARTICIPANTES","TRILHAFUNCAO","int",,YES,"",7,
"dbo","EC_LEVCURSOPARTICIPANTES","FUNCIONARIOPAGAMENTO","int",,YES,"",8,
"dbo","EC_LEVCURSOPARTICIPANTES","CURSOLEVANTAMENTO","int",,YES,"",9,
"dbo","EC_LEVCURSOPARTICIPANTES","INSTRUCAOTRABALHO","int",,YES,"",10,
"dbo","EC_LEVCURSOPARTICIPANTES","SOLICITACAOCURSO","int",,YES,"",11,
"dbo","EC_LOGINTEGRACAOEAD","HANDLE","int",,NO,"",1,PK
"dbo","EC_LOGINTEGRACAOEAD","Z_GRUPO","int",,YES,"",2,
"dbo","EC_LOGINTEGRACAOEAD","FUNCAO","varchar",100,YES,"",3,
"dbo","EC_LOGINTEGRACAOEAD","DATAINTEGRACAO","datetime",,YES,"",4,
"dbo","EC_LOGINTEGRACAOEAD","PARAMESTROSENTRADA","text",2147483647,YES,"",5,
"dbo","EC_LOGINTEGRACAOEAD","RETORNO","text",2147483647,YES,"",6,
"dbo","EC_LOGINTEGRACAOEAD","STATUS","int",,YES,"",7,
"dbo","EC_LOGINTEGRACAOEAD","TIPOINTEGRACAO","varchar",100,YES,"",8,
"dbo","EC_MOODLEFUNCOES","HANDLE","int",,NO,"",1,PK
"dbo","EC_MOODLEFUNCOES","Z_GRUPO","int",,YES,"",2,
"dbo","EC_MOODLEFUNCOES","FUNCAO","int",,YES,"",3,
"dbo","EC_MOODLEFUNCOES","METODO","varchar",250,YES,"",4,
"dbo","EC_MOODLEFUNCOESPARAMETROS","HANDLE","int",,NO,"",1,PK
"dbo","EC_MOODLEFUNCOESPARAMETROS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_MOODLEFUNCOESPARAMETROS","MOODLEFUNCOES","int",,YES,"",3,
"dbo","EC_MOODLEFUNCOESPARAMETROS","TIPOPARAMETRO","int",,YES,"",4,
"dbo","EC_MOODLEFUNCOESPARAMETROS","NOMEPARAMETRO","varchar",250,YES,"",5,
"dbo","EC_MOODLEFUNCOESPARAMETROS","VALORFIXO","varchar",100,YES,"",6,
"dbo","EC_MOTIVOSCANCELAMENTO","HANDLE","int",,NO,"",1,PK
"dbo","EC_MOTIVOSCANCELAMENTO","Z_GRUPO","int",,YES,"",2,
"dbo","EC_MOTIVOSCANCELAMENTO","MOTIVO","varchar",120,YES,"",3,
"dbo","EC_MOTIVOSCANCELAMENTO","DESCRICAO","varchar",-1,YES,"",4,
"dbo","EC_NOTACONCEITOS","HANDLE","int",,NO,"",1,PK
"dbo","EC_NOTACONCEITOS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_NOTACONCEITOS","CONCEITO","varchar",20,YES,"",3,
"dbo","EC_NOTACONCEITOS","NOTAMINIMA","float",,YES,"",4,
"dbo","EC_NOTACONCEITOS","NOTAMAXIMA","float",,YES,"",5,
"dbo","EC_ORCAMENTO_UNIDADES","HANDLE","int",,NO,"",1,PK
"dbo","EC_ORCAMENTO_UNIDADES","Z_GRUPO","int",,YES,"",2,
"dbo","EC_ORCAMENTO_UNIDADES","ORCAMENTO","int",,YES,"",3,
"dbo","EC_ORCAMENTO_UNIDADES","PREVISTO","float",,YES,"",4,
"dbo","EC_ORCAMENTO_UNIDADES","REALIZADO","float",,YES,"",5,
"dbo","EC_ORCAMENTO_UNIDADES","SALDO","float",,YES,"",6,
"dbo","EC_ORCAMENTO_UNIDADES","UNIDADES","int",,YES,"",7,
"dbo","EC_ORCAMENTOATIVIDADES","HANDLE","int",,NO,"",1,PK
"dbo","EC_ORCAMENTOATIVIDADES","Z_GRUPO","int",,YES,"",2,
"dbo","EC_ORCAMENTOATIVIDADES","ATIVIDADE","int",,YES,"",3,
"dbo","EC_ORCAMENTOATIVIDADES","PREVISTO","float",,YES,"",4,
"dbo","EC_ORCAMENTOATIVIDADES","REALIZADO","float",,YES,"",5,
"dbo","EC_ORCAMENTOATIVIDADES","SALDO","float",,YES,"",6,
"dbo","EC_ORCAMENTOATIVIDADES","CARGO","int",,YES,"",7,
"dbo","EC_ORCAMENTOCARGOS","HANDLE","int",,NO,"",1,PK
"dbo","EC_ORCAMENTOCARGOS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_ORCAMENTOCARGOS","CARGO","int",,YES,"",3,
"dbo","EC_ORCAMENTOCARGOS","REALIZADO","float",,YES,"",4,
"dbo","EC_ORCAMENTOCARGOS","CENTROCUSTO","int",,YES,"",5,
"dbo","EC_ORCAMENTOCARGOS","HIERARQUIA","int",,YES,"",6,
"dbo","EC_ORCAMENTOCARGOS","SALDO","float",,YES,"",7,
"dbo","EC_ORCAMENTOCARGOS","PREVISTO","float",,YES,"",8,
"dbo","EC_ORCAMENTOCARGOS","ORIGEM","int",,YES,"",9,
"dbo","EC_ORCAMENTOCENTROCUSTO","HANDLE","int",,NO,"",1,PK
"dbo","EC_ORCAMENTOCENTROCUSTO","Z_GRUPO","int",,YES,"",2,
"dbo","EC_ORCAMENTOCENTROCUSTO","ORCAMENTO","int",,YES,"",3,
"dbo","EC_ORCAMENTOCENTROCUSTO","CENTROCUSTO","int",,YES,"",4,
"dbo","EC_ORCAMENTOCENTROCUSTO","PREVISTO","float",,YES,"",5,
"dbo","EC_ORCAMENTOCENTROCUSTO","REALIZADO","float",,YES,"",6,
"dbo","EC_ORCAMENTOCENTROCUSTO","SALDO","float",,YES,"",7,
"dbo","EC_ORCAMENTOEMPRESAS","HANDLE","int",,NO,"",1,PK
"dbo","EC_ORCAMENTOEMPRESAS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_ORCAMENTOEMPRESAS","ORCAMENTO","int",,YES,"",3,
"dbo","EC_ORCAMENTOEMPRESAS","PREVISTO","float",,YES,"",4,
"dbo","EC_ORCAMENTOEMPRESAS","REALIZADO","float",,YES,"",5,
"dbo","EC_ORCAMENTOEMPRESAS","EMPRESAS","int",,YES,"",6,
"dbo","EC_ORCAMENTOEMPRESAS","SALDO","float",,YES,"",7,
"dbo","EC_ORCAMENTOHIERARQUIAS","HANDLE","int",,NO,"",1,PK
"dbo","EC_ORCAMENTOHIERARQUIAS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_ORCAMENTOHIERARQUIAS","ORCAMENTO","int",,YES,"",3,
"dbo","EC_ORCAMENTOHIERARQUIAS","HIERARQUIA","int",,YES,"",4,
"dbo","EC_ORCAMENTOHIERARQUIAS","PREVISTO","float",,YES,"",5,
"dbo","EC_ORCAMENTOHIERARQUIAS","REALIZADO","float",,YES,"",6,
"dbo","EC_ORCAMENTOHIERARQUIAS","SALDO","float",,YES,"",7,
"dbo","EC_ORCAMENTOS","HANDLE","int",,NO,"",1,PK
"dbo","EC_ORCAMENTOS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_ORCAMENTOS","INICIO","datetime",,YES,"",3,
"dbo","EC_ORCAMENTOS","FIM","datetime",,YES,"",4,
"dbo","EC_ORCAMENTOS","PREVISTO","float",,YES,"",5,
"dbo","EC_ORCAMENTOS","REALIZADO","float",,YES,"",6,
"dbo","EC_ORCAMENTOS","TIPOORCAMENTO","int",,YES,"",7,
"dbo","EC_ORCAMENTOS","SALDO","float",,YES,"",8,
"dbo","EC_ORCAMENTOS","IDENTIFICADOR","varchar",20,YES,"",9,
"dbo","EC_PARTICIPANTEAVALIACOES","HANDLE","int",,NO,"",1,PK
"dbo","EC_PARTICIPANTEAVALIACOES","Z_GRUPO","int",,YES,"",2,
"dbo","EC_PARTICIPANTEAVALIACOES","AVALIACAO","int",,YES,"",3,
"dbo","EC_PARTICIPANTEAVALIACOES","AVALIADO","int",,YES,"",4,
"dbo","EC_PARTICIPANTEAVALIACOES","NOTAPONDERADA","numeric",,YES,"",5,
"dbo","EC_PARTICIPANTEAVALIACOES","NOTA","numeric",,YES,"",6,
"dbo","EC_PARTICIPANTEAVALIACOES","DATAVISUALIZACAO","datetime",,YES,"",7,
"dbo","EC_PARTICIPANTEAVALIACOES","DATAENTREGA","datetime",,YES,"",8,
"dbo","EC_PARTICIPANTEAVALIACOES","AVALIADOR","int",,YES,"",9,
"dbo","EC_PARTICIPANTEAVALIACOES","SITUACAO","int",,YES,"",10,
"dbo","EC_PARTICIPANTEAVALIACOES","TIPOAVALIACAO","int",,YES,"",11,
"dbo","EC_PARTICIPANTEAVALIACOES","DATAGERACAO","datetime",,YES,"",12,
"dbo","EC_PARTICIPANTEPRESENCA","HANDLE","int",,NO,"",1,PK
"dbo","EC_PARTICIPANTEPRESENCA","Z_GRUPO","int",,YES,"",2,
"dbo","EC_PARTICIPANTEPRESENCA","DATAAULA","datetime",,YES,"",3,
"dbo","EC_PARTICIPANTEPRESENCA","PARTICIPANTE","int",,YES,"",4,
"dbo","EC_PARTICIPANTEPRESENCA","PRESENTE","char",1,YES,"",5,
"dbo","EC_PARTICIPANTEPRESENCA","TURMA","int",,YES,"",6,
"dbo","EC_PERIODOSTREINAMENTO","HANDLE","int",,NO,"",1,PK
"dbo","EC_PERIODOSTREINAMENTO","Z_GRUPO","int",,YES,"",2,
"dbo","EC_PERIODOSTREINAMENTO","NOME","varchar",120,YES,"",3,
"dbo","EC_PERIODOSTREINAMENTO","COMPETENCIAINICIO","datetime",,YES,"",4,
"dbo","EC_PERIODOSTREINAMENTO","COMPETENCIAFIM","datetime",,YES,"",5,
"dbo","EC_PERIODOSTREINAMENTO","META","int",,YES,"",6,
"dbo","EC_PERIODOSTREINAMENTO","REALIZADO","int",,YES,"",7,
"dbo","EC_PERIODOSTREINAMENTO","TEXTOLOG","text",2147483647,YES,"",8,
"dbo","EC_PERIODOTREAREACURSOS","HANDLE","int",,NO,"",1,PK
"dbo","EC_PERIODOTREAREACURSOS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_PERIODOTREAREACURSOS","AREA","int",,YES,"",3,
"dbo","EC_PERIODOTREAREACURSOS","CURSO","int",,YES,"",4,
"dbo","EC_PERIODOTREAREAS","HANDLE","int",,NO,"",1,PK
"dbo","EC_PERIODOTREAREAS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_PERIODOTREAREAS","PERIODOTREINAMENTO","int",,YES,"",3,
"dbo","EC_PERIODOTREAREAS","NOME","varchar",250,YES,"",4,
"dbo","EC_PERIODOTREAREAS","EMPRESA","int",,YES,"",5,
"dbo","EC_PERIODOTREAREAS","UNIDADES","text",2147483647,YES,"",6,
"dbo","EC_PERIODOTREAREAS","HIERARQUIAS","text",2147483647,YES,"",7,
"dbo","EC_PERIODOTREAREAS","CENTROSCUSTO","text",2147483647,YES,"",8,
"dbo","EC_PERIODOTRECOMPETAP","HANDLE","int",,NO,"",1,PK
"dbo","EC_PERIODOTRECOMPETAP","Z_GRUPO","int",,YES,"",2,
"dbo","EC_PERIODOTRECOMPETAP","PERIODOTREINAMENTO","int",,YES,"",3,
"dbo","EC_PERIODOTRECOMPETAP","COMPETENCIA","datetime",,YES,"",4,
"dbo","EC_PERIODOTRECOMPETAP","SITUACAO","int",,YES,"",5,
"dbo","EC_PERIODOTRECOMPETAP","METANUMEROCOLABORADORES","int",,YES,"",6,
"dbo","EC_PERIODOTRECOMPETAP","METATOTALHORASMES","float",,YES,"",7,
"dbo","EC_PERIODOTRECOMPETAP","METATOTALPARTICIPANTESMES","int",,YES,"",8,
"dbo","EC_PERIODOTRECOMPETAP","METAINDICEHCM","float",,YES,"",9,
"dbo","EC_PERIODOTRECOMPETAP","REALNUMEROCOLABORADORES","int",,YES,"",10,
"dbo","EC_PERIODOTRECOMPETAP","REALTOTALHORASMES","float",,YES,"",11,
"dbo","EC_PERIODOTRECOMPETAP","REALTOTALPARTICIPANTESMES","int",,YES,"",12,
"dbo","EC_PERIODOTRECOMPETAP","REALINDICEHCM","float",,YES,"",13,
"dbo","EC_PERIODOTRECOMPETAP","USUARIOINCLUSAO","varchar",250,YES,"",14,
"dbo","EC_PERIODOTRECOMPETAP","DATAINCLUSAO","datetime",,YES,"",15,
"dbo","EC_PERIODOTRECOMPETAP","USUARIOALTERACAO","varchar",250,YES,"",16,
"dbo","EC_PERIODOTRECOMPETAP","DATAALTERACAO","datetime",,YES,"",17,
"dbo","EC_PERIODOTRECOMPETAP","NUMEROTOTALCOLABORADORES","int",,YES,"",18,
"dbo","EC_PERIODOTRECOMPETAPAREAS","HANDLE","int",,NO,"",1,PK
"dbo","EC_PERIODOTRECOMPETAPAREAS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_PERIODOTRECOMPETAPAREAS","COMPETENCIA","int",,YES,"",3,
"dbo","EC_PERIODOTRECOMPETAPAREAS","AREA","int",,YES,"",4,
"dbo","EC_PERIODOTRECOMPETAPAREAS","METANUMEROCOLABORADORES","int",,YES,"",5,
"dbo","EC_PERIODOTRECOMPETAPAREAS","METATOTALHORASMES","float",,YES,"",6,
"dbo","EC_PERIODOTRECOMPETAPAREAS","METATOTALPARTICIPANTESMES","int",,YES,"",7,
"dbo","EC_PERIODOTRECOMPETAPAREAS","METAINDICEHCM","float",,YES,"",8,
"dbo","EC_PERIODOTRECOMPETAPAREAS","REALNUMEROCOLABORADORES","int",,YES,"",9,
"dbo","EC_PERIODOTRECOMPETAPAREAS","REALTOTALHORASMES","float",,YES,"",10,
"dbo","EC_PERIODOTRECOMPETAPAREAS","REALTOTALPARTICIPANTESMES","int",,YES,"",11,
"dbo","EC_PERIODOTRECOMPETAPAREAS","REALINDICEHCM","float",,YES,"",12,
"dbo","EC_PERIODOTRECOMPETAPCURSOAGR","HANDLE","int",,NO,"",1,PK
"dbo","EC_PERIODOTRECOMPETAPCURSOAGR","Z_GRUPO","int",,YES,"",2,
"dbo","EC_PERIODOTRECOMPETAPCURSOAGR","CURSO","int",,YES,"",3,
"dbo","EC_PERIODOTRECOMPETAPCURSOAGR","NUMEROPESSOAS","int",,YES,"",4,
"dbo","EC_PERIODOTRECOMPETAPCURSOAGR","GRUPO","int",,YES,"",5,
"dbo","EC_PERIODOTRECOMPETAPCURSOS","HANDLE","int",,NO,"",1,PK
"dbo","EC_PERIODOTRECOMPETAPCURSOS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_PERIODOTRECOMPETAPCURSOS","COMPETENCIA","int",,YES,"",3,
"dbo","EC_PERIODOTRECOMPETAPCURSOS","CURSO","int",,YES,"",4,
"dbo","EC_PERIODOTRECOMPETAPCURSOS","ORIGEMMETA","int",,YES,"",5,
"dbo","EC_PERIODOTRECOMPETAPCURSOS","ORIGEMREALIZADO","int",,YES,"",6,
"dbo","EC_PERIODOTRECOMPETAPCURSOS","ORIGEM","int",,YES,"",7,
"dbo","EC_PERIODOTRECOMPETAPCURSOS","NUMEROPARTICIPANTES","int",,YES,"",8,
"dbo","EC_PERIODOTRECOMPETAPCURSOS","CARGAHORARIA","float",,YES,"",9,
"dbo","EC_PERIODOTRECOMPETAPCURSOS","AREA","int",,YES,"",10,
"dbo","EC_PERIODOTREGRUPOS","HANDLE","int",,NO,"",1,PK
"dbo","EC_PERIODOTREGRUPOS","Z_GRUPO","int",,YES,"",2,
"dbo","EC_PERIODOTREGRUPOS","PERIODO","int",,YES,"",3,
"dbo","EC_PERIODOTREGRUPOS","CODIGO","int",,YES,"",4,
"dbo","EC_PERIODOTREGRUPOS","NOME","varchar",250,YES,"",5,
"dbo","EC_PERIODOTREGRUPOS","CLASSES","text",2147483647,YES,"",6,
