FK_NAME,PARENT_SCHEMA,PARENT_TABLE,PARENT_COLUMN,REF_SCHEMA,REF_TABLE,REF_COLUMN
"FK_3899_50118","dbo","IE_DIINVOICES","INVOICE","dbo","IE_INVOICES","HANDLE"
"FK_3899_50119","dbo","IE_DIINVOICES","ENTREGAINVOICE","dbo","IE_INVOICEITEMENTREGAS","HANDLE"
"FK_3899_50120","dbo","IE_DIINVOICES","ITEMDI","dbo","IE_DECLARACAOIMPORTACAOITENS","HANDLE"
"FK_3914_50297","dbo","IE_DINOTASENTRADA","DECLARACAOIMPORTACAO","dbo","IE_DECLARACAOIMPORTACAO","HANDLE"
"FK_3914_50298","dbo","IE_DINOTASENTRADA","ITEMDI","dbo","IE_DECLARACAOIMPORTACAOITENS","HANDLE"
"FK_3914_50299","dbo","IE_DINOTASENTRADA","NOTAENTRADA","dbo","FN_DOCUMENTOS","HANDLE"
"FK_3914_50300","dbo","IE_DINOTASENTRADA","ITEMNOTA","dbo","CM_ITENS","HANDLE"
"FK_3914_50301","dbo","IE_DINOTASENTRADA","USUARIOINCLUSAO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_3914_50302","dbo","IE_DINOTASENTRADA","USUARIOALTERACAO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_3886_49984","dbo","IE_DIPROCESSOS","DECLARACAOIMPORTACAO","dbo","IE_DECLARACAOIMPORTACAO","HANDLE"
"FK_3651_50014","dbo","IE_HISTORICOS","DI","dbo","IE_DECLARACAOIMPORTACAO","HANDLE"
"FK_3651_50100","dbo","IE_HISTORICOS","LI","dbo","IE_LICENCAIMPORTACOES","HANDLE"
"FK_3651_55181","dbo","IE_HISTORICOS","DA","dbo","IE_DECLARACAOADMISSAO","HANDLE"
"FK_3645_47403","dbo","IE_INCOTERMSTRANSPORTES","TRANSPORTE","dbo","IE_TRANSPORTES","HANDLE"
"FK_3645_47404","dbo","IE_INCOTERMSTRANSPORTES","INCOTERMS","dbo","IE_INCOTERMS","HANDLE"
"FK_3695_47873","dbo","IE_INSTRUCAOBANCOANEXOS","INSTRUCAOBANCO","dbo","IE_INSTRUCOESBANCO","HANDLE"
"FK_3694_47860","dbo","IE_INSTRUCAOBANCOINVOICES","INSTRUCAOBANCO","dbo","IE_INSTRUCOESBANCO","HANDLE"
"FK_3694_47861","dbo","IE_INSTRUCAOBANCOINVOICES","INVOICE","dbo","IE_INVOICES","HANDLE"
"FK_3693_47368","dbo","IE_INSTRUCOESBANCO","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_3693_47369","dbo","IE_INSTRUCOESBANCO","FILIAL","dbo","FILIAIS","HANDLE"
"FK_3693_47858","dbo","IE_INSTRUCOESBANCO","IMPORTADOR","dbo","GN_PESSOAS","HANDLE"
"FK_3693_47865","dbo","IE_INSTRUCOESBANCO","USUARIOINCLUSAO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_3693_47867","dbo","IE_INSTRUCOESBANCO","USUARIOALTERACAO","dbo","Z_GRUPOUSUARIOS","HANDLE"
"FK_3693_47876","dbo","IE_INSTRUCOESBANCO","INSTRUCAOBANCARIA","dbo","IE_INSTRUCOESBANCARIAS","HANDLE"
"FK_3668_47608","dbo","IE_INVOICEANEXOS","INVOICE","dbo","IE_INVOICES","HANDLE"
"FK_3701_47372","dbo","IE_INVOICECOMISSOES","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_3701_47373","dbo","IE_INVOICECOMISSOES","FILIAL","dbo","FILIAIS","HANDLE"
"FK_3701_47927","dbo","IE_INVOICECOMISSOES","AGENTEVENDAS","dbo","GN_PESSOAS","HANDLE"
"FK_3701_47931","dbo","IE_INVOICECOMISSOES","INVOICE","dbo","IE_INVOICES","HANDLE"
"FK_4328_55164","dbo","IE_INVOICEDA","INVOICE","dbo","IE_INVOICES","HANDLE"
"FK_4328_55177","dbo","IE_INVOICEDA","DA","dbo","IE_DECLARACAOADMISSAO","HANDLE"
"FK_3671_47673","dbo","IE_INVOICEITEMENTREGAS","ITEM","dbo","IE_INVOICEITENS","HANDLE"
"FK_3671_54298","dbo","IE_INVOICEITEMENTREGAS","ALMOXARIFADO","dbo","PD_ALMOXARIFADOS","HANDLE"
"FK_3670_47654","dbo","IE_INVOICEITENS","FAMILIA","dbo","PD_FAMILIASPRODUTOS","HANDLE"
"FK_3670_47655","dbo","IE_INVOICEITENS","ITEM","dbo","PD_PRODUTOS","HANDLE"
"FK_3670_47656","dbo","IE_INVOICEITENS","VARIACAO","dbo","PD_PRODUTOVARIACOESMESTRE","HANDLE"
"FK_3670_47657","dbo","IE_INVOICEITENS","UNIDADE","dbo","CM_UNIDADESMEDIDA","HANDLE"
"FK_3670_47658","dbo","IE_INVOICEITENS","EMBALAGEM","dbo","PD_EMBALAGENS","HANDLE"
"FK_3670_47670","dbo","IE_INVOICEITENS","INVOICE","dbo","IE_INVOICES","HANDLE"
"FK_3669_47676","dbo","IE_INVOICEPACKINGLIST","ITEM","dbo","IE_INVOICEITENS","HANDLE"
"FK_3669_47712","dbo","IE_INVOICEPACKINGLIST","CONTAINER","dbo","IE_CONTAINERS","HANDLE"
"FK_3672_47674","dbo","IE_INVOICEPROFORMAS","INVOICE","dbo","IE_INVOICES","HANDLE"
"FK_3672_47675","dbo","IE_INVOICEPROFORMAS","PROFORMA","dbo","IE_PROFORMAS","HANDLE"
"FK_3672_48043","dbo","IE_INVOICEPROFORMAS","ENTREGAINVOICE","dbo","IE_INVOICEITEMENTREGAS","HANDLE"
"FK_3672_48044","dbo","IE_INVOICEPROFORMAS","ENTREGAPROFORMA","dbo","IE_PROFORMAITEMENTREGAS","HANDLE"
"FK_3707_47974","dbo","IE_INVOICERE","INVOICE","dbo","IE_INVOICES","HANDLE"
"FK_3707_48230","dbo","IE_INVOICERE","RE","dbo","IE_REGISTROSEXPORTACAO","HANDLE"
"FK_3700_47924","dbo","IE_INVOICERECEBIMENTOS","TIPOCOBRANCA","dbo","FN_TIPOSCOBRANCAS","HANDLE"
"FK_3700_47926","dbo","IE_INVOICERECEBIMENTOS","INVOICE","dbo","IE_INVOICES","HANDLE"
"FK_3661_47356","dbo","IE_INVOICES","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_3661_47357","dbo","IE_INVOICES","FILIAL","dbo","FILIAIS","HANDLE"
"FK_3661_47633","dbo","IE_INVOICES","PESSOA","dbo","GN_PESSOAS","HANDLE"
"FK_3661_47634","dbo","IE_INVOICES","MOEDA","dbo","GN_MOEDAS","HANDLE"
"FK_3661_47636","dbo","IE_INVOICES","INCOTERMS","dbo","IE_INCOTERMS","HANDLE"
"FK_3661_47637","dbo","IE_INVOICES","TIPOTRANSPORTE","dbo","IE_INCOTERMSTRANSPORTES","HANDLE"
"FK_3661_47638","dbo","IE_INVOICES","FORMAPAGAMENTO","dbo","FN_FORMASPAGAMENTO","HANDLE"
"FK_3661_47642","dbo","IE_INVOICES","PORTOORIGEM","dbo","IE_PORTOS","HANDLE"
"FK_3661_47645","dbo","IE_INVOICES","PORTODESTINO","dbo","IE_PORTOS","HANDLE"
"FK_3661_47646","dbo","IE_INVOICES","DESTINATARIO","dbo","GN_PESSOAENDERECOSENTREGA","HANDLE"
"FK_3661_47649","dbo","IE_INVOICES","AGENCIA","dbo","GN_BANCOAGENCIAS","HANDLE"
"FK_3661_47650","dbo","IE_INVOICES","CONTABANCARIA","dbo","FN_CONTASTESOURARIA","HANDLE"
"FK_3661_47651","dbo","IE_INVOICES","CONSIGNADO","dbo","GN_PESSOAS","HANDLE"
"FK_3661_47652","dbo","IE_INVOICES","NOTIFICAR","dbo","GN_PESSOAS","HANDLE"
"FK_3661_47881","dbo","IE_INVOICES","CONDICAOPAGAMENTO","dbo","CP_CONDICOESPAGAMENTO","HANDLE"
"FK_3661_51569","dbo","IE_INVOICES","ADQUIRENTE","dbo","GN_PESSOAS","HANDLE"
"FK_3661_81978","dbo","IE_INVOICES","OPERACAOEXTERIOR","dbo","IE_OPERACOES","HANDLE"
"FK_3661_81979","dbo","IE_INVOICES","OPERACAOCOMERCIAL","dbo","CM_OPERACOESFATURAMENTO","HANDLE"
"FK_3661_81980","dbo","IE_INVOICES","OPERACAO","dbo","GN_OPERACOES","HANDLE"
"FK_3661_81981","dbo","IE_INVOICES","TIPOEXPORTACAO","dbo","IE_TIPOSEXPORTACAO","HANDLE"
"FK_3661_81982","dbo","IE_INVOICES","FINALIDADE","dbo","IE_FINALIDADES","HANDLE"
"FK_3697_47899","dbo","IE_LETRACAMBIOANEXOS","LETRACAMBIO","dbo","IE_LETRASCAMBIO","HANDLE"
"FK_3698_47904","dbo","IE_LETRACAMBIORECEBIMENTOS","LETRACAMBIO","dbo","IE_LETRASCAMBIO","HANDLE"
"FK_3698_47909","dbo","IE_LETRACAMBIORECEBIMENTOS","TIPOCOBRANCA","dbo","FN_TIPOSCOBRANCAS","HANDLE"
"FK_3696_47370","dbo","IE_LETRASCAMBIO","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_3696_47371","dbo","IE_LETRASCAMBIO","FILIAL","dbo","FILIAIS","HANDLE"
"FK_3696_47885","dbo","IE_LETRASCAMBIO","IMPORTADOR","dbo","GN_PESSOAS","HANDLE"
"FK_3696_47886","dbo","IE_LETRASCAMBIO","INVOICE","dbo","IE_INVOICES","HANDLE"
"FK_3696_47887","dbo","IE_LETRASCAMBIO","MOEDA","dbo","GN_MOEDAS","HANDLE"
"FK_3898_50093","dbo","IE_LICENCAIMPORTACAOANUENCIAS","LICENCAIMPORTACAO","dbo","IE_LICENCAIMPORTACOES","HANDLE"
"FK_3898_50095","dbo","IE_LICENCAIMPORTACAOANUENCIAS","ORGAOANUENTE","dbo","IE_ORGAOSANUENTES","HANDLE"
"FK_4060_51551","dbo","IE_LICENCAIMPORTACAOITEM","LI","dbo","IE_LICENCAIMPORTACOES","HANDLE"
"FK_4060_51552","dbo","IE_LICENCAIMPORTACAOITEM","PROFORMA","dbo","IE_PROFORMAS","HANDLE"
"FK_4060_51554","dbo","IE_LICENCAIMPORTACAOITEM","ENTREGA","dbo","IE_PROFORMAITEMENTREGAS","HANDLE"
"FK_3896_51556","dbo","IE_LICENCAIMPORTACOES","LICENCAIMPORTACAOORIGEM","dbo","IE_LICENCAIMPORTACOES","HANDLE"
"FK_3872_49806","dbo","IE_LOCAISTRANSPORTES","LOCAIS","dbo","IE_PORTOS","HANDLE"
"FK_3872_49807","dbo","IE_LOCAISTRANSPORTES","TRANSPORTES","dbo","IE_TRANSPORTES","HANDLE"
"FK_4299_54664","dbo","IE_MOVIMENTACOES","OCORRENCIA","dbo","IE_OCORRENCIAS","HANDLE"
"FK_4299_54671","dbo","IE_MOVIMENTACOES","CONHECIMENTO","dbo","IE_CONHECIMENTOSEMBARQUE","HANDLE"
"FK_4299_54672","dbo","IE_MOVIMENTACOES","INVOICE","dbo","IE_INVOICES","HANDLE"
"FK_4299_54673","dbo","IE_MOVIMENTACOES","LICENCAIMPORTACAO","dbo","IE_LICENCAIMPORTACOES","HANDLE"
"FK_4299_54674","dbo","IE_MOVIMENTACOES","DECLARACAOIMPORTACAO","dbo","IE_DECLARACAOIMPORTACAO","HANDLE"
"FK_4299_54683","dbo","IE_MOVIMENTACOES","PESSOA","dbo","GN_PESSOAS","HANDLE"
"FK_4299_54684","dbo","IE_MOVIMENTACOES","FILIAL","dbo","FILIAIS","HANDLE"
"FK_4299_54685","dbo","IE_MOVIMENTACOES","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_4299_54692","dbo","IE_MOVIMENTACOES","ALMOXARIFADO","dbo","PD_ALMOXARIFADOS","HANDLE"
"FK_4074_51689","dbo","IE_NORMAS","ACORDO","dbo","IE_ACORDOSCOMERCIAIS","HANDLE"
"FK_3716_47379","dbo","IE_OPERACOES","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_3717_48095","dbo","IE_OPERACOESCOMERCIAIS","OPERACAOEXTERIOR","dbo","IE_OPERACOES","HANDLE"
"FK_3717_48096","dbo","IE_OPERACOESCOMERCIAIS","OPERACAOCOMERCIAL","dbo","CM_OPERACOESFATURAMENTO","HANDLE"
"FK_4111_52135","dbo","IE_PACKINGLIST","INVOICE","dbo","IE_INVOICES","HANDLE"
"FK_4111_52139","dbo","IE_PACKINGLIST","EMBALAGEM","dbo","PD_EMBALAGENS","HANDLE"
"FK_4111_52143","dbo","IE_PACKINGLIST","CONTAINER","dbo","IE_CONTAINERS","HANDLE"
"FK_4112_52145","dbo","IE_PACKINGLISTEMBALAGEMITEM","PACKINGLIST","dbo","IE_PACKINGLIST","HANDLE"
"FK_4112_52146","dbo","IE_PACKINGLISTEMBALAGEMITEM","EMBALAGEM","dbo","PD_EMBALAGENS","HANDLE"
"FK_4112_52149","dbo","IE_PACKINGLISTEMBALAGEMITEM","INVOICE","dbo","IE_INVOICES","HANDLE"
"FK_4112_52150","dbo","IE_PACKINGLISTEMBALAGEMITEM","ITEM","dbo","IE_INVOICEITENS","HANDLE"
"FK_4112_52156","dbo","IE_PACKINGLISTEMBALAGEMITEM","NIVELSUPERIOR","dbo","IE_PACKINGLISTEMBALAGEMITEM","HANDLE"
"FK_3748_48477","dbo","IE_PARAMETROS","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_3748_48482","dbo","IE_PARAMETROS","MOEDAPADRAOEXP","dbo","GN_MOEDAS","HANDLE"
"FK_3748_48485","dbo","IE_PARAMETROS","CONTADORPROFORMAEXP","dbo","Z_CONTADORES","HANDLE"
"FK_3748_48486","dbo","IE_PARAMETROS","CONTADORINVOICEEXP","dbo","Z_CONTADORES","HANDLE"
"FK_3748_48487","dbo","IE_PARAMETROS","TIPOPADRAOEXP","dbo","IE_TIPOSEXPORTACAO","HANDLE"
"FK_3748_48488","dbo","IE_PARAMETROS","FINALIDADEPADRAOEXP","dbo","IE_FINALIDADES","HANDLE"
"FK_3748_48489","dbo","IE_PARAMETROS","RELPROFORMAEXP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_48490","dbo","IE_PARAMETROS","RELINVOICEEXP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_48491","dbo","IE_PARAMETROS","CONTADORRESERVAPRACAEXP","dbo","Z_CONTADORES","HANDLE"
"FK_3748_48492","dbo","IE_PARAMETROS","CONTADORCERTIFICADOEXP","dbo","Z_CONTADORES","HANDLE"
"FK_3748_48493","dbo","IE_PARAMETROS","CONTADORREEXP","dbo","Z_CONTADORES","HANDLE"
"FK_3748_48494","dbo","IE_PARAMETROS","RELPACKINGLISTEXP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_48495","dbo","IE_PARAMETROS","RELRESERVAPRACAEXP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_48496","dbo","IE_PARAMETROS","RELREEXP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_48497","dbo","IE_PARAMETROS","CONTADORSDEXP","dbo","Z_CONTADORES","HANDLE"
"FK_3748_48498","dbo","IE_PARAMETROS","CONTADORCONHECIMENTOEXP","dbo","Z_CONTADORES","HANDLE"
"FK_3748_48499","dbo","IE_PARAMETROS","RELINSTRUCAOEMBARQUEEXP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_48500","dbo","IE_PARAMETROS","RELDETALHESEMBARQUEEXP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_48502","dbo","IE_PARAMETROS","RELLETRACAMBIOEXP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_48503","dbo","IE_PARAMETROS","RELINSTRUCAOBANCOEXP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_48504","dbo","IE_PARAMETROS","CONTADORLETRACAMBIOEXP","dbo","Z_CONTADORES","HANDLE"
"FK_3748_48505","dbo","IE_PARAMETROS","RELCONTRATOCAMBIOEXP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_48506","dbo","IE_PARAMETROS","CONTADORBORDEROEXP","dbo","Z_CONTADORES","HANDLE"
"FK_3748_48507","dbo","IE_PARAMETROS","RELBORDEROEXP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_48508","dbo","IE_PARAMETROS","RELCONTRATOCAMBIOCOMISSAOEXP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_48509","dbo","IE_PARAMETROS","CONTADORRVEXP","dbo","Z_CONTADORES","HANDLE"
"FK_3748_48510","dbo","IE_PARAMETROS","CONTADORRCEXP","dbo","Z_CONTADORES","HANDLE"
"FK_3748_49808","dbo","IE_PARAMETROS","RELCERTIFICADOEXP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_50071","dbo","IE_PARAMETROS","MOEDAPADRAOIMP","dbo","GN_MOEDAS","HANDLE"
"FK_3748_50072","dbo","IE_PARAMETROS","FINALIDADEPADRAOIMP","dbo","IE_FINALIDADES","HANDLE"
"FK_3748_50075","dbo","IE_PARAMETROS","CONTADORPO","dbo","Z_CONTADORES","HANDLE"
"FK_3748_50076","dbo","IE_PARAMETROS","TIPOPADRAOIMP","dbo","IE_TIPOSEXPORTACAO","HANDLE"
"FK_3748_50124","dbo","IE_PARAMETROS","RELDIIMP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_50125","dbo","IE_PARAMETROS","RELPOIMP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_50493","dbo","IE_PARAMETROS","RELAPLICACONTRATOCAMBIOEXP","dbo","R_RELATORIOS","HANDLE"
"FK_3748_55180","dbo","IE_PARAMETROS","CONTADORDA","dbo","Z_CONTADORES","HANDLE"
"FK_3748_55387","dbo","IE_PARAMETROS","INCOTERMPADRAOEXP","dbo","IE_INCOTERMS","HANDLE"
"FK_3748_55388","dbo","IE_PARAMETROS","TIPODETRANSPORTEEXP","dbo","IE_INCOTERMSTRANSPORTES","HANDLE"
"FK_3748_55389","dbo","IE_PARAMETROS","INCOTERMPADRAOIMP","dbo","IE_INCOTERMS","HANDLE"
"FK_3748_55390","dbo","IE_PARAMETROS","TIPODETRANSPORTEIMP","dbo","IE_INCOTERMSTRANSPORTES","HANDLE"
"FK_3895_50064","dbo","IE_PEDIDOCOMPRAANEXOS","PO","dbo","IE_PEDIDOSCOMPRA","HANDLE"
"FK_3894_50032","dbo","IE_PEDIDOCOMPRAITENS","PEDIDOCOMPRA","dbo","IE_PEDIDOSCOMPRA","HANDLE"
"FK_3894_50033","dbo","IE_PEDIDOCOMPRAITENS","FAMILIA","dbo","PD_FAMILIASPRODUTOS","HANDLE"
"FK_3894_50034","dbo","IE_PEDIDOCOMPRAITENS","ITEM","dbo","PD_PRODUTOS","HANDLE"
"FK_3894_50035","dbo","IE_PEDIDOCOMPRAITENS","VARIACAO","dbo","PD_PRODUTOVARIACOESMESTRE","HANDLE"
"FK_3894_50036","dbo","IE_PEDIDOCOMPRAITENS","UNIDADE","dbo","CM_UNIDADESMEDIDA","HANDLE"
"FK_3894_50050","dbo","IE_PEDIDOCOMPRAITENS","EMBALAGEM","dbo","PD_EMBALAGENS","HANDLE"
"FK_3894_50056","dbo","IE_PEDIDOCOMPRAITENS","CONTAFINANCEIRA","dbo","FN_CONTAS","HANDLE"
"FK_3894_50057","dbo","IE_PEDIDOCOMPRAITENS","CENTROCUSTO","dbo","CT_CC","HANDLE"
"FK_3894_50058","dbo","IE_PEDIDOCOMPRAITENS","PROJETO","dbo","GN_PROJETOS","HANDLE"
"FK_3894_50077","dbo","IE_PEDIDOCOMPRAITENS","CRITERIORATEIO","dbo","GN_RATEIOS","HANDLE"
"FK_3894_81904","dbo","IE_PEDIDOCOMPRAITENS","OPERACAO","dbo","GN_OPERACOES","HANDLE"
"FK_3894_81905","dbo","IE_PEDIDOCOMPRAITENS","CLASSIFICACAOFISCAL","dbo","GN_NATUREZASFISCAIS","HANDLE"
"FK_3894_81906","dbo","IE_PEDIDOCOMPRAITENS","CLASSIFICACAOTRIBUTARIA","dbo","TR_CLASSIFICACOESTRIBUTARIAS","HANDLE"
"FK_3894_81907","dbo","IE_PEDIDOCOMPRAITENS","CLASSIFICACAOORIGEM","dbo","TR_CLASSIFICACOESORIGEM","HANDLE"
"FK_3893_49849","dbo","IE_PEDIDOSCOMPRA","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_3893_49850","dbo","IE_PEDIDOSCOMPRA","FILIAL","dbo","FILIAIS","HANDLE"
"FK_3893_50020","dbo","IE_PEDIDOSCOMPRA","EXPORTADOR","dbo","GN_PESSOAS","HANDLE"
"FK_3893_50021","dbo","IE_PEDIDOSCOMPRA","OPERACAOEXTERIOR","dbo","IE_OPERACOES","HANDLE"
"FK_3893_50022","dbo","IE_PEDIDOSCOMPRA","OPERACAOCOMERCIAL","dbo","CM_OPERACOESFATURAMENTO","HANDLE"
"FK_3893_50023","dbo","IE_PEDIDOSCOMPRA","OPERACAO","dbo","GN_OPERACOES","HANDLE"
"FK_3893_50024","dbo","IE_PEDIDOSCOMPRA","TIPOEXPORTACAO","dbo","IE_TIPOSEXPORTACAO","HANDLE"
"FK_3893_50025","dbo","IE_PEDIDOSCOMPRA","FINALIDADE","dbo","IE_FINALIDADES","HANDLE"
"FK_3893_50026","dbo","IE_PEDIDOSCOMPRA","MOEDA","dbo","GN_MOEDAS","HANDLE"
"FK_3893_50028","dbo","IE_PEDIDOSCOMPRA","FORMAPAGAMENTO","dbo","FN_FORMASPAGAMENTO","HANDLE"
"FK_3893_50029","dbo","IE_PEDIDOSCOMPRA","CONDICAOPAGAMENTO","dbo","CP_CONDICOESPAGAMENTO","HANDLE"
"FK_3893_50065","dbo","IE_PEDIDOSCOMPRA","INCOTERMS","dbo","IE_INCOTERMS","HANDLE"
"FK_3893_50112","dbo","IE_PEDIDOSCOMPRA","LOCALORIGEM","dbo","IE_PORTOS","HANDLE"
"FK_3893_50114","dbo","IE_PEDIDOSCOMPRA","LOCALDESTINO","dbo","IE_PORTOS","HANDLE"
"FK_3893_50128","dbo","IE_PEDIDOSCOMPRA","TIPOTRANSPORTE","dbo","IE_INCOTERMSTRANSPORTES","HANDLE"
"FK_3893_51239","dbo","IE_PEDIDOSCOMPRA","ADQUIRENTE","dbo","GN_PESSOAS","HANDLE"
"FK_6321_78034","dbo","IE_PEDIDOSPROFORMAS","PEDIDOCOMPRA","dbo","IE_PEDIDOSCOMPRA","HANDLE"
"FK_6321_78035","dbo","IE_PEDIDOSPROFORMAS","PROFORMA","dbo","IE_PROFORMAS","HANDLE"
"FK_6322_78036","dbo","IE_PEDIDOSPROFORMASITENS","PEDIDOPROFORMA","dbo","IE_PEDIDOSPROFORMAS","HANDLE"
"FK_6322_78037","dbo","IE_PEDIDOSPROFORMASITENS","ITEMPEDIDO","dbo","IE_PEDIDOCOMPRAITENS","HANDLE"
"FK_6322_78038","dbo","IE_PEDIDOSPROFORMASITENS","ITEMPROFORMA","dbo","IE_PROFORMAITENS","HANDLE"
"FK_4075_51699","dbo","IE_PRODUTOINSUMOS","PRODUTO","dbo","PD_PRODUTOS","HANDLE"
"FK_4076_51700","dbo","IE_PRODUTOPROCESSOPRODUTIVO","PRODUTO","dbo","PD_PRODUTOS","HANDLE"
"FK_3655_47486","dbo","IE_PROFORMAANEXOS","PROFORMA","dbo","IE_PROFORMAS","HANDLE"
"FK_3652_47350","dbo","IE_PROFORMACOMISSOES","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_3652_47351","dbo","IE_PROFORMACOMISSOES","FILIAL","dbo","FILIAIS","HANDLE"
"FK_3652_47463","dbo","IE_PROFORMACOMISSOES","PROFORMA","dbo","IE_PROFORMAS","HANDLE"
"FK_3652_47464","dbo","IE_PROFORMACOMISSOES","AGENTEVENDAS","dbo","GN_PESSOAS","HANDLE"
"FK_3726_48226","dbo","IE_PROFORMADATASEMBARQUE","PROFORMA","dbo","IE_PROFORMAS","HANDLE"
"FK_4352_55406","dbo","IE_PROFORMADESPESA","TIPODESPESA","dbo","IE_PROFORMATIPOSDESPESA","HANDLE"
"FK_4352_55407","dbo","IE_PROFORMADESPESA","DESPESA","dbo","IE_TIPOSDESPESAS","HANDLE"
"FK_4352_55408","dbo","IE_PROFORMADESPESA","TIPO","dbo","IE_TIPOSDESPESAS","HANDLE"
"FK_4352_76776","dbo","IE_PROFORMADESPESA","MOEDA","dbo","GN_MOEDAS","HANDLE"
"FK_3654_47478","dbo","IE_PROFORMAITEMENTREGAS","ITEM","dbo","IE_PROFORMAITENS","HANDLE"
"FK_3654_48126","dbo","IE_PROFORMAITEMENTREGAS","ALMOXARIFADO","dbo","PD_ALMOXARIFADOS","HANDLE"
"FK_3653_47467","dbo","IE_PROFORMAITENS","FAMILIA","dbo","PD_FAMILIASPRODUTOS","HANDLE"
"FK_3653_47468","dbo","IE_PROFORMAITENS","ITEM","dbo","PD_PRODUTOS","HANDLE"
"FK_3653_47469","dbo","IE_PROFORMAITENS","VARIACAO","dbo","PD_PRODUTOVARIACOESMESTRE","HANDLE"
"FK_3653_47470","dbo","IE_PROFORMAITENS","UNIDADE","dbo","CM_UNIDADESMEDIDA","HANDLE"
"FK_3653_47487","dbo","IE_PROFORMAITENS","EMBALAGEM","dbo","PD_EMBALAGENS","HANDLE"
"FK_3653_47509","dbo","IE_PROFORMAITENS","PROFORMA","dbo","IE_PROFORMAS","HANDLE"
"FK_3653_48116","dbo","IE_PROFORMAITENS","CLASSIFICACAOORIGEM","dbo","TR_CLASSIFICACOESORIGEM","HANDLE"
"FK_3653_48117","dbo","IE_PROFORMAITENS","CLASSIFICACAOTRIBUTARIA","dbo","TR_CLASSIFICACOESTRIBUTARIAS","HANDLE"
"FK_3653_48118","dbo","IE_PROFORMAITENS","CLASSIFICACAOFISCAL","dbo","GN_NATUREZASFISCAIS","HANDLE"
"FK_3653_48119","dbo","IE_PROFORMAITENS","CONTAFINANCEIRA","dbo","FN_CONTAS","HANDLE"
"FK_3653_48120","dbo","IE_PROFORMAITENS","CENTROCUSTO","dbo","CT_CC","HANDLE"
"FK_3653_48121","dbo","IE_PROFORMAITENS","PROJETO","dbo","GN_PROJETOS","HANDLE"
"FK_3653_48122","dbo","IE_PROFORMAITENS","CRITERIORATEIO","dbo","GN_RATEIOS","HANDLE"
"FK_3653_48123","dbo","IE_PROFORMAITENS","OPERACAO","dbo","GN_OPERACOES","HANDLE"
"FK_3653_50101","dbo","IE_PROFORMAITENS","LI","dbo","IE_LICENCAIMPORTACOES","HANDLE"
"FK_3653_67221","dbo","IE_PROFORMAITENS","CLASSIFICACAOCSOSN","dbo","TR_CODIGOSITUACAOOPERACAOSN","HANDLE"
"FK_3653_67578","dbo","IE_PROFORMAITENS","CODIGOATIVIDADECONTRPREV","dbo","TR_PCCODATIVIDADECONTRPREV","HANDLE"
"FK_3724_48206","dbo","IE_PROFORMALIBERACOES","PROFORMA","dbo","IE_PROFORMAS","HANDLE"
"FK_3724_48207","dbo","IE_PROFORMALIBERACOES","ITEMPROFORMA","dbo","IE_PROFORMAITENS","HANDLE"
"FK_3724_48208","dbo","IE_PROFORMALIBERACOES","ENTREGAPROFORMA","dbo","IE_PROFORMAITEMENTREGAS","HANDLE"
"FK_3724_48211","dbo","IE_PROFORMALIBERACOES","ALMOXARIFADO","dbo","PD_ALMOXARIFADOS","HANDLE"
"FK_3724_48212","dbo","IE_PROFORMALIBERACOES","ITEMNF","dbo","CM_ITENS","HANDLE"
"FK_3699_47918","dbo","IE_PROFORMARECEBIMENTOS","TIPOCOBRANCA","dbo","FN_TIPOSCOBRANCAS","HANDLE"
"FK_3699_47925","dbo","IE_PROFORMARECEBIMENTOS","PROFORMA","dbo","IE_PROFORMAS","HANDLE"
"FK_3649_47347","dbo","IE_PROFORMAS","EMPRESA","dbo","EMPRESAS","HANDLE"
"FK_3649_47348","dbo","IE_PROFORMAS","FILIAL","dbo","FILIAIS","HANDLE"
